event_id,date,category,actor,text,EURUSD_ret_1d,EURUSD_dir_1d,EURUSD_ret_3d,EURUSD_dir_3d,EURUSD_ret_7d,EURUSD_dir_7d,GBPUSD_ret_1d,GBPUSD_dir_1d,GBPUSD_ret_3d,GBPUSD_dir_3d,GBPUSD_ret_7d,GBPUSD_dir_7d,USDJPY_ret_1d,USDJPY_dir_1d,USDJPY_ret_3d,USDJPY_dir_3d,USDJPY_ret_7d,USDJPY_dir_7d,VIX_chg_3d,VIX_dir_3d
EVT_129,2019-05-23,Election,Indian General Election,"Narendra Modi's BJP wins a landslide re-election in India's general election, reinforcing expectations of policy continuity.",0.002602643865678214,UP,0.002602643865678214,UP,-0.0016273293909161923,DOWN,3.7934165589620405e-05,NEUTRAL,3.7934165589620405e-05,NEUTRAL,-0.002744393122947208,DOWN,-0.006033370134328874,DOWN,-0.006033370134328874,DOWN,-0.006179411580900341,DOWN,-0.06532683429639556,DOWN
EVT_130,2022-10-30,Election,Brazilian Presidential Election,"Luiz Inacio Lula da Silva narrowly defeats incumbent Jair Bolsonaro in Brazil's presidential runoff, raising uncertainty over fiscal policy direction.",-0.0012850891507327354,DOWN,-0.009059402025336364,DOWN,-0.02213094925424636,DOWN,0.0025825443244999026,UP,-0.0066399115246304,DOWN,-0.0347354770571233,DOWN,0.01045958266732056,UP,0.01115614966260811,UP,0.01438260660473265,UP,0.00426276983611439,UP
EVT_131,2024-06-04,Election,Indian General Election,"Narendra Modi's BJP unexpectedly loses its outright parliamentary majority, forcing a coalition government and triggering a sharp selloff in Indian equities.",-0.0023423607924120534,DOWN,-0.0011882755165694779,DOWN,-0.013208478992642802,DOWN,-0.002903630457257449,DOWN,-0.0013185751690724407,DOWN,-0.006562838964366919,DOWN,-0.006118342464911137,DOWN,-0.002431243096455975,DOWN,0.0061574133023010414,UP,-0.07410793870711291,DOWN
EVT_132,2024-10-27,Election,Japanese General Election,"Japan's ruling LDP loses its parliamentary majority in a snap election under new PM Shigeru Ishiba, raising domestic political uncertainty.",-0.0025512817216714694,DOWN,-0.000324723893917987,NEUTRAL,0.005709687602917557,UP,-0.0011669194231956042,DOWN,0.0031314950124688608,UP,-0.0058468755839092695,DOWN,0.007672218948976827,UP,0.009775282349542804,UP,0.0012970045337675922,UP,0.0009833067465662311,NEUTRAL
EVT_133,2018-06-09,Geopolitical,G7 Summit,"The G7 summit ends in open discord as President Trump refuses to sign the joint communique, escalating trade tensions with US allies.",,,-0.0017912736566221914,DOWN,-0.019575966806537042,DOWN,,,-0.003349164852454322,DOWN,-0.012190621542260803,DOWN,,,0.006288655194231191,UP,0.008632174218816301,UP,0.013050743505315385,UP
EVT_134,2019-05-30,Policy Announce,US Government / Donald Trump,"President Trump threatens escalating tariffs on all Mexican goods unless Mexico curbs illegal immigration, rattling markets before the threat is later suspended.",-0.0005567402489159767,NEUTRAL,-0.0005567402489159767,NEUTRAL,0.008197137678468297,UP,-0.0015647926154326993,DOWN,-0.0015647926154326993,DOWN,0.004671190397714892,UP,-0.0016902553313097911,DOWN,-0.0016902553313097911,DOWN,-0.01114434696274998,DOWN,0.07835163395029686,UP
EVT_135,2019-06-29,Policy Announce,US-China G20 Meeting,"Presidents Trump and Xi meet at the G20 Osaka summit and agree to resume trade talks, pausing further tariff escalation.",,,-0.007545865232029622,DOWN,-0.007692571448025963,DOWN,,,-0.0025954593398024852,DOWN,-0.00747702724236784,DOWN,,,0.005728460223895581,UP,0.0005659531054173268,NEUTRAL,-0.15381914113461562,DOWN
EVT_136,2021-01-20,Policy Announce,US Government / Joe Biden,"Joe Biden is inaugurated as US President, signalling a return to multilateral diplomacy and a reversal of several Trump-era trade and climate policies.",-0.0019161371485267263,DOWN,0.002256746966640231,UP,0.001985394561353149,UP,0.0017752603512495066,UP,0.00622741366282636,UP,0.007106413894909992,UP,-0.003297178843819315,DOWN,-0.0037705041218475204,DOWN,-0.002833798018366737,DOWN,0.015176190348483843,UP
EVT_137,2023-08-24,Policy Announce,BRICS Summit,"The BRICS bloc announces a major expansion inviting six new member states, signalling a shift in global economic alignment.",-0.006152814519424532,DOWN,-0.006152814519424532,DOWN,0.0061253296184985255,UP,-0.010087193587144596,DOWN,-0.010087193587144596,DOWN,-0.0006879099032468009,NEUTRAL,0.009589377782542749,UP,0.009589377782542749,UP,0.009808415458055188,UP,-0.09252339379134868,DOWN
EVT_138,2015-01-15,Monetary Policy,SNB / Thomas Jordan,"The Swiss National Bank unexpectedly abandons its franc-euro exchange rate cap, causing a historic surge in the franc and severe disruption across global currency markets.",,,,,,,,,,,,,,,,,,,,
EVT_139,2022-06-16,Monetary Policy,SNB / Thomas Jordan,"The Swiss National Bank surprises markets with its first interest rate hike in 15 years, ending its negative interest rate era earlier than expected.",0.008632159944394863,UP,0.008632159944394863,UP,0.010268261554741228,UP,0.014716916223294093,UP,0.014716916223294093,UP,0.006265037148889753,UP,-0.012711400977564746,DOWN,-0.012711400977564746,DOWN,0.014133674197280423,UP,-0.056819326608450633,DOWN
EVT_140,2018-06-24,Monetary Policy,PBOC / Chinese Government,The People's Bank of China cuts the reserve requirement ratio for major banks to support the economy amid escalating trade tensions with the United States.,0.004781358516060751,UP,0.0038256042379239304,UP,-0.003695435658751643,DOWN,0.0011001681489768058,UP,-0.002024887706232248,DOWN,-0.013121687629445582,DOWN,-0.00013649631468999645,NEUTRAL,0.0013178579469010205,UP,0.004844878088080753,UP,0.2628668615688047,UP
EVT_141,2023-08-15,Monetary Policy,PBOC / Chinese Government,The People's Bank of China cuts key policy rates as a slew of weak economic data signals a deepening slowdown in the world's second-largest economy.,-0.0005235270892915599,NEUTRAL,-0.0032349478446658626,DOWN,-0.0010576103389250166,DOWN,0.0012693610703309584,UP,0.005112497170362508,UP,0.005941648502274149,UP,0.0011751122319749133,UP,0.0019028486200961426,UP,0.005492497726320204,UP,0.04977331777560887,UP
EVT_142,2016-11-30,Policy Announce,OPEC,"OPEC agrees its first oil production cut deal in eight years, sending crude oil prices sharply higher and boosting commodity-linked currencies.",-0.005310066148516394,DOWN,0.001374689532562727,UP,0.006731204890210995,UP,0.002000724329339655,UP,0.007775243780937413,UP,0.014216715432570626,UP,0.019581184251305454,UP,0.012713323737128376,UP,0.013967971600332276,UP,0.05757509549307445,UP
EVT_143,2020-03-08,Geopolitical,Saudi Arabia / Russia,"Saudi Arabia launches an oil price war with Russia after OPEC+ production-cut talks collapse, triggering a historic crash in oil prices.",0.014345408615899148,UP,0.008221444197824328,UP,-0.0034733798061461303,DOWN,0.011409630066325697,UP,-0.0031678959707384744,DOWN,-0.029816816579113038,DOWN,-0.021981392854217737,DOWN,-0.011568046587318826,DOWN,-0.015536839248004891,DOWN,0.2508905134948021,UP
EVT_144,2020-04-12,Policy Announce,OPEC+,OPEC+ agrees a record production cut of nearly 10 million barrels per day in an emergency deal to support prices amid collapsing pandemic-era demand.,0.00048098003060578255,NEUTRAL,0.005291880871267301,UP,-0.006328665090348367,DOWN,0.0004983498484554685,NEUTRAL,0.013668842721313385,UP,0.00264392725942445,UP,-0.002074704209371246,DOWN,-0.013511909164399146,DOWN,-0.005690364110077818,DOWN,-0.02011940445986284,DOWN
EVT_145,2022-10-05,Policy Announce,OPEC+,"OPEC+ announces a major production cut of two million barrels per day, defying pressure from the United States ahead of the midterm elections.",-0.0073711760409446,DOWN,-0.019752371011953682,DOWN,-0.028873138793445656,DOWN,-0.008415522130070853,DOWN,-0.025584333292703345,DOWN,-0.043143386904036844,DOWN,0.004593483880150978,UP,0.008669626182089614,UP,0.014382724933754422,UP,0.09387630556585218,UP
EVT_146,2023-03-10,Policy Announce,US Regulators / Silicon Valley Bank,"Silicon Valley Bank collapses and is taken over by regulators in the largest US bank failure since the 2008 financial crisis, triggering fears of wider banking contagion.",,,0.00930472022571737,UP,0.002777056332167817,UP,,,0.013068595008861397,UP,0.015644796535567256,UP,,,-0.01042853150744912,DOWN,-0.022442922898402048,DOWN,0.06705556017148671,UP
EVT_147,2023-03-12,Policy Announce,US Regulators / Federal Reserve,US regulators announce emergency measures to guarantee all Silicon Valley Bank deposits and launch a new Federal Reserve lending facility to stem banking-sector contagion.,0.00930472022571737,UP,0.013415720757838872,UP,0.002777056332167817,UP,0.013068595008861397,UP,0.019078007569123718,UP,0.015644796535567256,UP,-0.01042853150744912,DOWN,-0.014756989143490624,DOWN,-0.022442922898402048,DOWN,0.05262306243949451,UP
EVT_148,2019-01-30,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve signals a 'patient' pause on further rate hikes, a sharp dovish pivot after the December 2018 hike had unsettled markets.",0.004561711164055767,UP,0.0012358038338926049,UP,-0.00222729978604656,DOWN,0.0028032231102147484,UP,0.00221305350750925,UP,-0.009464504350316245,DOWN,-0.003992688424287844,DOWN,-0.0052505885990469904,DOWN,0.00477760617648658,UP,-0.09000156150978295,DOWN
EVT_149,2021-06-16,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve's updated projections shift markedly more hawkish, pulling forward the expected timing of future rate hikes and surprising markets.",-0.010903186645947914,DOWN,-0.017776956220578087,DOWN,-0.015821335664145408,DOWN,-0.006470612485239705,DOWN,-0.010199098612816818,DOWN,-0.009390365689873425,DOWN,0.006212241815895612,UP,0.002186820086579583,UP,0.005164502391308721,UP,0.13146319743505708,UP
EVT_150,2022-01-26,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve signals an imminent March rate hike and confirms the end of its bond-buying programme, a decisively hawkish pivot amid persistent inflation.",-0.005411465673910041,DOWN,-0.014031746523497857,DOWN,-0.002709474024289287,DOWN,-0.003170104718133072,DOWN,-0.00910521272981213,DOWN,0.0010813251491841975,UP,0.007401743961411548,UP,0.012886944672023708,UP,0.007532482092058266,UP,-0.14449777153197854,DOWN
EVT_151,2020-11-09,Policy Announce,Pfizer / BioNTech,"Pfizer and BioNTech announce that their COVID-19 vaccine candidate is more than 90 percent effective in trials, triggering a sharp global equity market rally.",-0.0055386456714018525,DOWN,-0.00952238998092363,DOWN,-0.004023588096105407,DOWN,-0.0008300675650664896,NEUTRAL,0.003300596758327089,UP,0.003023002161047191,UP,0.01808200032036073,UP,0.02072267850813566,UP,0.013687617996822865,UP,-0.015655882024437705,DOWN
EVT_152,2023-05-14,Election,Turkish Presidential Election,"Turkey's presidential election proceeds to a runoff as incumbent Recep Tayyip Erdogan fails to secure an outright majority, keeping the lira under pressure.",-0.005462812705340129,DOWN,-0.004268324596702788,DOWN,-0.012610960097560056,DOWN,-0.004579986984963762,DOWN,-0.0018994294783997653,DOWN,-0.007687840151214703,DOWN,0.009795913574146305,UP,0.01426227167871516,UP,0.030187004054138395,UP,-0.009439588689390675,DOWN
EVT_153,2023-05-28,Election,Turkish Presidential Election,"Recep Tayyip Erdogan wins Turkey's presidential runoff election, extending his rule into a third decade amid ongoing concerns over economic policy direction.",-0.00012872774100575668,NEUTRAL,0.0008046729686528035,NEUTRAL,0.0033838805527036226,UP,0.0023185337571370243,UP,0.007567384651326466,UP,0.01671943229603516,UP,0.006080761984924728,UP,-0.001608174780675576,DOWN,-0.009104485576902153,DOWN,-0.0005572710381301419,NEUTRAL
EVT_154,2022-02-27,Policy Announce,German Government / Olaf Scholz,"Chancellor Scholz announces a historic increase in German defence spending and a special 100 billion euro fund, describing the shift as a Zeitenwende in response to Russia's invasion of Ukraine.",-0.0008614158561598332,NEUTRAL,-0.005190154736526944,DOWN,-0.0111285118525915,DOWN,0.0,NEUTRAL,-0.0028578056352786606,DOWN,-0.0016702720594887316,DOWN,0.00012112979190830563,NEUTRAL,-0.006406151702509418,DOWN,-0.0008396643817272273,NEUTRAL,0.10811133690497142,UP
EVT_155,2015-01-21,Monetary Policy,BoC / Stephen Poloz,"The Bank of Canada unexpectedly cuts interest rates, citing the sharp collapse in oil prices as a significant risk to the Canadian economy.",,,,,,,,,,,,,,,,,,,,
EVT_156,2022-03-02,Monetary Policy,BoC / Tiff Macklem,"The Bank of Canada raises interest rates for the first time since the pandemic began, joining the global tightening cycle.",-0.0018353165879163118,DOWN,-0.00593835711606456,DOWN,-0.021291393751765527,DOWN,0.004624691016445998,UP,0.0011875335757899016,UP,-0.017842269757218764,DOWN,0.005956093674668812,UP,0.005566487320782247,UP,0.00771186349226479,UP,0.039545962427030366,UP
EVT_157,2022-07-13,Monetary Policy,BoC / Tiff Macklem,"The Bank of Canada delivers a surprise full percentage point rate hike, its largest single increase since 1998, to combat persistent inflation.",-4.0160580542073956e-05,NEUTRAL,-0.0007421618120207861,NEUTRAL,0.01956407709144842,UP,-0.0011751438473181972,DOWN,-0.0032136789589791255,DOWN,0.010531493153582146,UP,0.006575528651661922,UP,0.016257552634754195,UP,0.010657836705948573,UP,-0.10155635053886763,DOWN
EVT_158,2015-06-29,Policy Announce,Greek Government,Greece imposes capital controls and closes its banks ahead of the bailout referendum as fears of a Greek exit from the euro intensify.,0.02234041188051138,UP,0.005326031516871964,UP,0.0018234570715670933,UP,0.0024669527800349885,UP,-0.005633649484830391,DOWN,-0.008780893139557613,DOWN,0.000472914105853114,NEUTRAL,0.005757706531146988,UP,-0.001673354974426727,DOWN,-0.11572940851355987,DOWN
EVT_159,2015-07-13,Policy Announce,Eurozone Summit,"Greece and its eurozone creditors reach an agreement on a third bailout programme after an all-night emergency summit, averting an imminent Greek exit from the euro.",-0.012530463436316726,DOWN,-0.01680752317674515,DOWN,-0.02721528500103078,DOWN,-0.002169814475846355,DOWN,0.007584976012637861,UP,0.005429817405939347,UP,0.008729400318557722,UP,0.011154256411327277,UP,0.013347663604075823,UP,-0.13785728347813112,DOWN
EVT_160,2018-11-06,Election,US Midterm Elections,"Democrats regain control of the US House of Representatives in the midterm elections, setting up a divided Congress for the remainder of the Trump presidency.",0.0022395351045813323,UP,-0.003906994097462439,DOWN,-0.015851775622960865,DOWN,0.004161168608154577,UP,0.0006662072212841255,NEUTRAL,-0.015445259499600888,DOWN,0.0010325871870359375,UP,0.006223645337635241,UP,0.003965749269366037,UP,-0.13705336602151927,DOWN
EVT_161,2022-11-08,Election,US Midterm Elections,"Republicans narrowly win control of the US House in the midterm elections while Democrats retain the Senate, resulting in a closely divided Congress.",0.006190521830417323,UP,0.017178334219025267,UP,0.02956698115873091,UP,0.0030107941661715325,UP,0.015308804894225326,UP,0.02015901128121297,UP,-0.00910529272418528,DOWN,-0.033919422733202746,DOWN,-0.04540788534611873,DOWN,-0.12584206285272226,DOWN
EVT_162,2021-03-23,Geopolitical,Suez Canal Authority,"The container ship Ever Given runs aground and blocks the Suez Canal for six days, disrupting an estimated ten percent of global trade and roiling shipping and commodity markets.",-0.0078093163477120295,DOWN,-0.013193952119925995,DOWN,-0.01367083732143546,DOWN,-0.00957459992028157,DOWN,-0.008214427626296978,DOWN,-0.00632902203096553,DOWN,-0.0023562739741710024,DOWN,0.0036980141204034857,UP,0.009697600022873811,UP,-0.07357753889698102,DOWN
EVT_163,2021-09-20,Policy Announce,China Evergrande Group,"Heavily indebted property developer China Evergrande misses bond payments, triggering fears of contagion across China's real estate sector and broader financial markets.",2.3374235536795343e-05,NEUTRAL,-0.00360637275076007,DOWN,-0.0005863639049986569,NEUTRAL,-0.004889476255109508,DOWN,-0.008231295640599578,DOWN,-0.004424881854841354,DOWN,-0.0048676919056500415,DOWN,-0.0013558402544006651,DOWN,0.00718511044451546,UP,-0.3221068461019434,DOWN
EVT_164,2023-08-17,Policy Announce,China Evergrande Group,"China Evergrande files for bankruptcy protection in the United States, marking a new phase in China's prolonged property sector crisis.",-2.170477883410121e-05,NEUTRAL,-2.170477883410121e-05,NEUTRAL,-0.0008369616414010905,NEUTRAL,0.0017325756882546864,UP,0.0017325756882546864,UP,-0.000597997639227048,NEUTRAL,-0.0042389681811068015,DOWN,-0.0042389681811068015,DOWN,-0.01140874365026529,DOWN,-0.03353540600052895,DOWN
EVT_165,2018-08-10,Geopolitical,US Government / Donald Trump,"President Trump announces a doubling of tariffs on Turkish steel and aluminium amid a diplomatic dispute, sharply deepening a currency crisis in Turkey.",,,-0.011275742016472816,DOWN,-0.013324692257873411,DOWN,,,-0.0054372675174291845,DOWN,-0.008914328989612978,DOWN,,,-0.004167475025805913,DOWN,-0.0007834991261129263,NEUTRAL,0.11609298315080728,UP
EVT_166,2018-08-13,Policy Announce,Turkish Government / Central Bank of Turkey,"Turkish authorities announce measures to support the lira and shore up bank liquidity, though investor confidence remains fragile amid the currency crisis.",0.0006839682303000879,NEUTRAL,-0.004434114429944093,DOWN,0.0037673055808764523,UP,0.0003062253831521797,NEUTRAL,-0.005103210831942606,DOWN,-0.0009182104917394862,NEUTRAL,0.0002892612422552813,NEUTRAL,-0.00047920622239237977,NEUTRAL,-0.0013930038001023692,DOWN,-0.09429580558633649,DOWN
EVT_167,2019-10-17,Policy Announce,EU / UK Governments,"The European Union and the United Kingdom agree a revised Brexit withdrawal agreement under new Prime Minister Boris Johnson, replacing the deal previously rejected by Parliament.",0.004706823401557925,UP,0.004706823401557925,UP,0.005174244262350832,UP,0.0034876971290871486,UP,0.0034876971290871486,UP,0.007724022551890165,UP,-0.0008837481354468164,NEUTRAL,-0.0008837481354468164,NEUTRAL,-0.0003221408378720258,NEUTRAL,0.032813217675726924,UP
EVT_168,2020-12-31,Geopolitical,EU / UK Governments,"The Brexit transition period ends at midnight, with the United Kingdom fully exiting the European Union single market and customs union.",-0.009773517884413802,DOWN,-0.009773517884413802,DOWN,0.0033449838795201773,UP,0.0031017342862770525,UP,0.0031017342862770525,UP,-0.00039520748032093733,NEUTRAL,0.00101766186606428,UP,0.00101766186606428,UP,-0.000941086392770957,NEUTRAL,0.0,NEUTRAL
EVT_169,2015-08-24,Geopolitical,Global Financial Markets,"Global stock markets suffer a sharp selloff dubbed 'Black Monday', driven by fears over a sharper-than-expected slowdown in the Chinese economy.",0.017953830837384836,UP,-0.0032484642926332236,DOWN,-0.01442378820231598,DOWN,0.005407739213094687,UP,-0.012572788820008458,DOWN,-0.016713395539529528,DOWN,-0.023673675273081143,DOWN,-0.01384697747854082,DOWN,-0.0036457859802914425,DOWN,-0.4452751230537925,DOWN
EVT_170,2018-02-05,Geopolitical,Global Financial Markets,"US stock markets suffer their sharpest single-day point decline on record at the time, as fears of accelerating inflation and faster rate hikes trigger a volatility spike.",-0.006377383172319716,DOWN,-0.014470087533915087,DOWN,-0.01572076533368569,DOWN,-0.011951225665113053,DOWN,-0.016583708452659638,DOWN,-0.020324088393902342,DOWN,-0.008579456818838978,DOWN,-0.0076541055048400695,DOWN,-0.011287167811725283,DOWN,-0.10917869960503908,DOWN
EVT_171,2020-02-24,Geopolitical,Global Financial Markets,"Global equity markets begin a sharp selloff as COVID-19 spreads beyond China, marking the onset of the pandemic-driven market crash.",0.0009358327590463808,NEUTRAL,0.004312403300646204,UP,0.019393661250638555,UP,-0.0020962743063346074,DOWN,-0.003620453603978059,DOWN,-0.011386036314207391,DOWN,-0.006294561087651176,DOWN,-0.010760740586062668,DOWN,-0.03521394833984857,DOWN,0.44758068088920205,UP
EVT_172,2015-09-17,Monetary Policy,Federal Reserve / Janet Yellen,"The Federal Reserve unexpectedly holds interest rates steady, citing concerns over global economic and financial developments, notably the slowdown in China.",0.009599021060692499,UP,0.009599021060692499,UP,-0.0090826105461187,DOWN,0.0032796551644963486,UP,0.0032796551644963486,UP,-0.01729195356186538,DOWN,-0.003965645029302638,DOWN,-0.003965645029302638,DOWN,-0.0026836311502987506,DOWN,0.05252249430779115,UP
EVT_173,2020-03-23,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve announces open-ended quantitative easing and a series of emergency lending facilities to stabilise financial markets during the pandemic crash.,0.006544952365581136,UP,0.01808638584492966,UP,0.04074088636792946,UP,-0.0023683130439644804,DOWN,0.019435416865224382,UP,0.06898744247586293,UP,0.0032989061523233873,UP,0.003740902623547384,UP,-0.027990315845158865,DOWN,-0.009625658003118978,DOWN
EVT_174,2021-08-27,Monetary Policy,Federal Reserve / Jerome Powell,"At the Jackson Hole symposium, Chair Powell signals that the Fed could begin tapering asset purchases before year-end while stressing that rate hikes remain further off.",,,0.0036169593109244688,UP,0.010161953151524055,UP,,,0.004413706325571018,UP,0.009762453208341137,UP,,,-0.0016642827312523393,DOWN,-0.0009363646613211472,NEUTRAL,-0.012277554840046993,DOWN
EVT_175,2016-08-02,Monetary Policy,RBA / Glenn Stevens,"The Reserve Bank of Australia cuts interest rates to a fresh record low, citing subdued inflation and the need to support the economy's transition away from mining investment.",0.004555674861185054,UP,-0.0029886248374284504,DOWN,-0.0075878053079981795,DOWN,0.011484250925902047,UP,-0.0042761876382039175,DOWN,-0.011679780010451021,DOWN,-0.012692687656150248,DOWN,-0.011397402478405183,DOWN,-0.0006938694166566078,NEUTRAL,-0.1602775749527595,DOWN
EVT_176,2020-11-03,Monetary Policy,RBA / Philip Lowe,The Reserve Bank of Australia cuts its cash rate to a record low of 0.10% and launches a bond-buying programme to support the pandemic recovery.,0.010204356761020732,UP,0.01489675111364604,UP,0.01572428889831219,UP,0.015184067478714296,UP,0.01653644518553998,UP,0.0188384310545856,UP,-0.0017107090947874597,DOWN,-0.010771595962198928,DOWN,0.003926419206405597,UP,-0.3576800241541085,DOWN
EVT_177,2022-05-03,Monetary Policy,RBA / Philip Lowe,"The Reserve Bank of Australia raises interest rates for the first time in over a decade, joining the global tightening cycle against inflation.",0.0018513560381257603,UP,0.0029153311136979154,UP,0.00538463287653429,UP,0.0001698583136831631,NEUTRAL,-0.010790223925005449,DOWN,-0.0128404742407917,DOWN,3.0725385304061255e-05,NEUTRAL,0.0016740953388955267,UP,0.002034630887918494,UP,0.031631187730766494,UP
EVT_178,2015-07-14,Policy Announce,Iran / P5+1 Nations,"Iran and world powers reach a landmark nuclear agreement, the JCPOA, agreeing to lift sanctions in exchange for curbs on Iran's nuclear programme.",0.0015949153380938235,UP,-0.009548925050498145,DOWN,-0.014208108892263455,DOWN,0.009942423735038263,UP,0.008411204888019618,UP,0.005900644735330598,UP,-0.0020251941031560593,DOWN,0.0046746792182037564,UP,0.005841922079270142,UP,-0.11228212013787855,DOWN
EVT_179,2018-05-21,Geopolitical,US Government / Mike Pompeo,"Secretary of State Pompeo outlines sweeping new demands on Iran following the US withdrawal from the nuclear deal, threatening the toughest sanctions in history.",0.002191086827304078,UP,-0.0048127007395448295,DOWN,-0.00662607790797197,DOWN,-0.0033636028174050467,DOWN,-0.007879956597401086,DOWN,-0.012548997404651473,DOWN,0.0008834442007314071,NEUTRAL,-0.009159733666628816,DOWN,-0.011401294136672412,DOWN,-0.042958592599363486,DOWN
EVT_180,2019-06-09,Geopolitical,Hong Kong Government,"Mass protests erupt in Hong Kong against a proposed extradition bill, marking the start of a prolonged period of political unrest that unsettles regional markets.",0.003864012256703093,UP,0.004690647145754506,UP,0.0003496434053428967,NEUTRAL,0.00193209898640919,UP,0.002046589085857735,UP,-0.0014465687668312637,DOWN,-4.614858085143192e-05,NEUTRAL,0.0001843620278953487,NEUTRAL,-0.0012271087590056374,DOWN,-0.024217228247609458,DOWN
EVT_181,2020-06-30,Policy Announce,Chinese Government,"China imposes a sweeping national security law on Hong Kong, drawing international condemnation and raising concerns over the territory's autonomy and financial-hub status.",-0.0010005176272754655,DOWN,-0.0008319448626654197,NEUTRAL,0.005820437088329796,UP,0.00637249842626398,UP,0.012578906881777456,UP,0.014907803745220915,UP,0.003701682821790074,UP,-0.0008647170364258462,NEUTRAL,-0.0021493030424473447,DOWN,-0.09471883216305443,DOWN
EVT_182,2023-11-19,Election,Argentine Presidential Election,"Libertarian outsider Javier Milei wins Argentina's presidential runoff on a platform of radical economic reform, triggering a sharp rally in Argentine assets.",0.004896069984269191,UP,0.005921940951604288,UP,0.00483070892835219,UP,0.0031832952959862074,UP,0.010357887988011216,UP,0.009505189155160496,UP,-0.005075734122270568,DOWN,-0.017085570585848593,DOWN,-0.007125337046831062,DOWN,-0.07132476495693725,DOWN
EVT_183,2024-06-02,Election,Mexican Presidential Election,"Claudia Sheinbaum wins Mexico's presidential election in a landslide, becoming the country's first female president and continuing the ruling party's dominance.",0.0016266164009212727,UP,0.004278246477148855,UP,0.005432331752991393,UP,0.0010444910090572396,UP,0.003340964805049328,UP,0.004926020093234421,UP,0.0014451827014408491,UP,-0.011721664690536348,DOWN,-0.008034565322081287,DOWN,-0.02270155883612137,DOWN
EVT_184,2023-12-18,Geopolitical,Houthi Movement / Red Sea Shipping,"Houthi attacks on commercial shipping in the Red Sea intensify, prompting major shipping firms to suspend transits and disrupting global trade routes.",0.002618234905509399,UP,0.004619271576762124,UP,0.01197999838125232,UP,-0.001620735292874377,DOWN,-0.0024553341466387697,DOWN,0.0003676537538780267,NEUTRAL,0.0028698009541015574,UP,0.008466384142784692,UP,0.00020369710311314375,NEUTRAL,0.08322229923544318,UP
EVT_185,2024-01-12,Geopolitical,US / UK Governments,The United States and United Kingdom launch military strikes against Houthi targets in Yemen in response to continued attacks on Red Sea shipping.,,,-0.0032781369315876235,DOWN,-0.009378107818179658,DOWN,,,-0.003227497441545451,DOWN,-0.005326904692525032,DOWN,,,0.0007098456410151234,NEUTRAL,0.02102583555094797,UP,0.0,NEUTRAL
EVT_186,2023-05-01,Policy Announce,US Regulators / First Republic Bank,"First Republic Bank is seized by regulators and sold to JPMorgan Chase in the second-largest US bank failure in history, extending the regional banking crisis.",-0.0037915711025151917,DOWN,0.0052549776984911626,UP,0.0007049876161572794,NEUTRAL,-0.005722390196998685,DOWN,0.0009045578306148556,NEUTRAL,0.005793278227519766,UP,0.008287491832114937,UP,-0.01359778221128528,DOWN,-0.00874130742752612,DOWN,0.22264592741588704,UP
EVT_187,2023-03-24,Policy Announce,Deutsche Bank,Shares in Deutsche Bank plunge and its credit default swap costs spike sharply amid fears of wider contagion from the banking turmoil following Credit Suisse's rescue.,,,-0.0052627456329634136,DOWN,0.0064023159823185976,UP,,,-0.002897860206281461,DOWN,0.008572321624899229,UP,,,-0.0001452934825951709,NEUTRAL,0.017692996367835424,UP,-0.053862776851436873,DOWN
EVT_188,2016-11-02,Monetary Policy,Federal Reserve,"The Federal Reserve holds interest rates steady just days before the US presidential election, avoiding any appearance of political interference.",0.0036554982779582594,UP,0.004099471859479811,UP,-0.0034438602642153176,DOWN,0.00538723627483211,UP,0.018640653292873652,UP,0.012177796173104893,UP,-0.006882993505222918,DOWN,-0.010041416887925444,DOWN,0.008970860969048254,UP,0.15281885209812404,UP
EVT_189,2018-08-01,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve holds interest rates steady while describing the economy as growing at a strong pace, keeping alive expectations of further hikes later in the year.",-0.002031950545646603,DOWN,-0.008902896754223151,DOWN,-0.007441989933450163,DOWN,0.00034117212028240035,NEUTRAL,-0.007920280809394905,DOWN,-0.013424858192528425,DOWN,-0.0016828325351271557,DOWN,-0.0010559040904479394,DOWN,-0.004149602301084391,DOWN,-0.12197425781629498,DOWN
EVT_190,2020-06-10,Monetary Policy,Federal Reserve / Jerome Powell,The Federal Reserve projects near-zero interest rates through 2022 and pledges continued asset purchases to support the pandemic recovery.,0.0029280210908834464,UP,-0.00390202885247806,DOWN,-0.0058867558324267304,DOWN,-5.083110737316229e-05,NEUTRAL,-0.010620926831030074,DOWN,-0.009979260188933754,DOWN,-0.00759852675120436,DOWN,-0.00926377243316264,DOWN,-0.003596479891656771,DOWN,0.26928760891609965,UP
EVT_191,2023-06-14,Monetary Policy,Federal Reserve / Jerome Powell,"The Federal Reserve holds interest rates steady for the first time in over a year, pausing its tightening cycle while signalling further hikes may still follow.",0.004964585042939019,UP,0.014409924078321954,UP,0.012070257891281164,UP,0.005068084347643957,UP,0.01409233963425586,UP,0.012495424809132268,UP,-0.0014277645669857327,DOWN,0.0006489929846225402,NEUTRAL,0.008227082729699253,UP,-0.024800698656906296,DOWN
